id,keyword
225886,family
225886,sex tape
242582,journalism
242582,underground
242582,tv station
242582,sociopath
242582,home invasion
91314,sequel
91314,alien
91314,transformers
91314,giant robot
91314,robot
120467,hotel
120467,painting
120467,wartime
120467,gunfight
120467,theft
244786,jazz
244786,obsession
244786,conservatory
244786,music teacher
244786,new york city
119450,leader
119450,colony
119450,post-apocalyptic
119450,dystopia
119450,sequel
156022,revenge
156022,gangster
156022,commando
156022,faked death
156022,black ops
227159,prison
227159,sequel
227159,kidnapping
227159,car chase
227159,sex addict
102382,marvel comic
102382,sequel
102382,based on comic book
102382,sony
102382,3d
137113,deja vu
137113,time warp
137113,dystopia
137113,war
137113,alien
228967,cia
228967,coup d'etat
228967,north korea
228967,assassination attempt
228967,evil dictator
190859,sniper
190859,biography
190859,iraq
190859,navy seal
190859,u.s. soldier
147441,moses
147441,bible
147441,ancient egypt
147441,3d
147441,ramses
124905,monster
124905,godzilla
124905,remake
124905,giant monster
124905,gojira
102651,fairy tale
102651,villain
102651,sleeping beauty
102651,dark fantasy
102651,based on fairy tale
254904,cia
254904,retired
254904,agent
254904,month in title
242512,death of a friend
242512,ouija
242512,ouija board
242512,teenager
242512,based on board game
82702,father-son relationship
82702,wife husband relationship
82702,sacrifice
82702,viking
82702,sequel
270303,friends
270303,vision
270303,school
270303,young adult
270303,followed
138103,cia
138103,arms dealer
138103,sequel
138103,rescue mission
138103,hospital
137106,father-son relationship
137106,creativity
137106,friendship
137106,part live action
137106,toys
72784,male friendship
72784,murder
72784,suspense
72784,love affair
72784,apartment
68737,magic
68737,chosen one
68737,sword and sorcerery
68737,dark fantasy
68737,witch hunter
266856,biography
266856,physicist
266856,based on memoir
266856,stephen hawking
193893,corruption
193893,robbery
193893,nightclub
193893,male friendship
193893,investigation
49017,vampire
49017,dracula
49017,battle
49017,15th century
49017,ottoman empire
270946,penguin
270946,madagascar
270946,3d
224141,witch
224141,cinderella
224141,prince
224141,fairy tale
224141,musical
53182,based on graphic novel
53182,ancient greece
53182,duringcreditsstinger
53182,sea battle
53182,hand to hand combat
227156,dystopia
227156,black and white
227156,based on young adult book
187017,high school
187017,undercover cop
187017,buddy comedy
187017,aftercreditsstinger
187017,duringcreditsstinger
169917,based on novel
169917,murder
169917,mafia
169917,private investigator
169917,new york city
116149,england
116149,train station
116149,based on novel
116149,bear
116149,anthropomorphic animal
284276,suicide
284276,support group
284276,depression
284276,widower
284276,grieving
212778,father-son relationship
212778,kitchen
212778,restaurant owner
212778,food
212778,divorce
238636,bus
238636,assault rifle
238636,sniper
238636,machete
238636,dystopia
218043,airplane
218043,the rapture
218043,remake
218043,pilot hero
85350,daily life
85350,family's daily life
85350,urban life
85350,growing up
85350,domestic abuse
241239,new york city
241239,crime
184315,mercenary
184315,battle
184315,ancient greece
184315,hercules
184315,warrior
86834,bible
86834,god
86834,noah
205587,father-son relationship
205587,judge
205587,lawyer
232672,africa
232672,blind date
232672,relationship
232672,family vacation
232672,family
195589,alcohol
195589,baby
195589,party
195589,family
195589,fraternity
249164,coma
249164,musician
249164,teenage girl
249164,car accident
249164,teenager
243683,street artist
243683,dance contest
243683,woman director
200727,based on novel
200727,male female relationship
200727,teenage pregnancy
200727,best friends in love
200727,missed opportunity
222935,amsterdam
222935,based on novel
222935,support group
222935,cancer
222935,teenager
244267,independent film
244267,eyes
244267,molecular biologist
168530,police operation
168530,police officer
168530,brother-in-law brother-in-law relationship
168530,duringcreditsstinger
168530,black men
244761,family relationships
244761,missing child
244761,abduction
171274,based on novel
171274,1970s
171274,private investigator
171274,smoking marijuana
171274,los angeles
137094,london
137094,corruption
137094,cia
137094,terrorist
137094,sniper
225574,airplane
225574,conspiracy
225574,cell phone
225574,hijack
225574,airplane crash
262543,artificial intelligence
262543,rain
262543,future
262543,dystopia
262543,robot
321068,dragon
321068,magie
321068,sorcier
154400,crime boss
154400,mobster
154400,pitbull
154400,brooklyn new york city
97020,corruption
97020,cyborg
97020,technology
97020,future
97020,law
157353,artificial intelligence
157353,technology
157353,nanotechnology
157353,computer virus
157353,super computer
193610,woman
82703,father-son relationship
82703,egypt
82703,intelligence
82703,adoption
82703,time travel
286532,christmas
189,detective
189,dystopia
189,dominatrix
189,murder
189,suspense
297270,fairy
297270,fairy tale
297270,tinkerbell
172385,bird
172385,sequel
172385,jungle
172385,audition
172385,amazon rainforest
100042,friendship
100042,sequel
100042,road movie
100042,buddy comedy
204922,amnesia
204922,therapist
204922,aggression
204922,hospital
204922,flashback
152760,world war ii
152760,nazis
152760,art theft
152760,post world war ii
227306,prisoner of war
227306,biography
227306,sport
227306,war
227306,athlete
273895,alabama
273895,martin luther king
273895,president
273895,black american
273895,civil rights
265177,quebec
265177,dysfunctional family
265177,single mother
265177,mother son relationship
265177,behavioral disorders
255343,surfer
255343,murder
255343,murderer
255343,columbia
255343,telephone conversation
175112,fairy
175112,fairy tale
175112,curiosity
175112,duringcreditsstinger
175112,woman director
228970,adventure
228970,biography
228970,hiking
228970,based on true story
228970,traveller
76649,gladiator
76649,arena
76649,gladiator fight
76649,lava
76649,roman
239571,nicholas sparks
196867,musical
196867,orphan
196867,foster child
207933,mental institution
207933,doctor
207933,mental patient
207933,edgar allan poe
207933,based on short story
228326,love triangle
228326,afterlife
228326,day of the dead
228326,bullfighting
239563,babysitter
239563,friendship
239563,neighbor
239563,divorce
239563,child of divorce
136797,street race
136797,super cars
136797,super speed
136797,car
136797,based on video game
286554,sex
286554,new year's eve
286554,one-night stand
286554,snow storm
286554,new york city
262338,based on novel
170687,based on novel
170687,stop motion animation
170687,father daughter relationship
170687,unlikely friendship
